
Doncaster East Preschool Centre,DONCASTER EAST,3109,29,Exceeding NQS,349,109
Tunstall Square Kindergarten,DONCASTER EAST,3109,28,Exceeding NQS,350,118
Catjump Preschool,DONCASTER EAST,3109,25,Exceeding NQS,351,152
Donvale Preschool,DONVALE,3111,28,Exceeding NQS,352,101
Park Orchards Kindergarten,PARK ORCHARDS,3114,30,Exceeding NQS,353,164
Templestowe Preschool,TEMPLESTOWE,3106,29,Meeting NQS,354,123
Yarra Valley Preschool,TEMPLESTOWE,3106,26,Exceeding NQS,355,173
Noni's Nursery,TEMPLESTOWE,3106,26,Meeting NQS,356,128
Templestowe Heights Preschool,TEMPLESTOWE LOWER,3107,30,Exceeding NQS,357,113
Twin Hills Preschool,TEMPLESTOWE LOWER,3107,29,Meeting NQS,358,138
Warrandyte Kindergarten,WARRANDYTE,3113,29,Exceeding NQS,359,104
Yarraleen Preschool,BULLEEN,3105,28,Exceeding NQS,360,159
Templestowe Valley Preschool,TEMPLESTOWE LOWER,3107,50,Meeting NQS,361,191
Kalker Montessori Centre,BULLEEN,3105,90,Exceeding NQS,362,115
Deep Creek Preschool,DONCASTER EAST,3109,30,Meeting NQS,363,169
Gumnut Gully Preschool,DONCASTER EAST,3109,27,Exceeding NQS,364,187
Doncaster East Daycare & Kindergarten,DONCASTER EAST,3109,45,Exceeding NQS,365,189
Doncaster Early Learning Child Care,DONCASTER,3108,45,Meeting NQS,366,133
Moresby Avenue Child Care Centre,BULLEEN,3105,39,Exceeding NQS,367,182
Warrandyte Child Care & Preschool Centre Co-op Ltd,WARRANDYTE,3113,38,Meeting NQS,368,194
Deep Creek Child Care Centre,DONCASTER EAST,3109,48,Exceeding NQS,369,183
Imagine Childcare and Kindergarten Templestowe,TEMPLESTOWE,3106,50,Meeting NQS,370,121
Carey Early Learning Centre Donvale,DONVALE,3111,32,Exceeding NQS,371,175
Montessori Early Education Centre,DONVALE,3111,95,Exceeding NQS,372,174
Wonderworld Childcare & Kinder,BULLEEN,3105,60,Meeting NQS,373,150
Minikins Kindergarten Childcare Centre,DONCASTER EAST,3109,48,Meeting NQS,374,120
Minyip Kindergarten,MINYIP,3392,23,Working Towards NQS,375,178
Murtoa Kindergarten,MURTOA,3390,23,Meeting NQS,376,115
Rupanyup Kindergarten,RUPANYUP,3388,28,Meeting NQS,377,146
Shine Bright Neangar Kindergarten,CALIFORNIA GULLY,3556,33,Meeting NQS,378,112
Shine Bright Echuca Central Kindergarten,ECHUCA,3564,30,Exceeding NQS,379,138
Shine Bright Echuca East Kindergarten,ECHUCA,3564,30,Exceeding NQS,380,134
Shine Bright Echuca South Community Kindergarten,ECHUCA SOUTH,3564,58,Exceeding NQS,381,155
Eltham Preschool,ELTHAM,3095,25,Exceeding NQS,382,197
Eltham South Preschool,ELTHAM,3095,30,Exceeding NQS,383,114
Lower Plenty Kindergarten,LOWER PLENTY,3093,26,Exceeding NQS,384,122
Panorama Heights Preschool,MONTMORENCY SOUTH,3094,48,Exceeding NQS,385,138
Panton Hill Preschool,PANTON HILL,3759,30,Meeting NQS,386,197
Research Preschool,RESEARCH,3095,29,Exceeding NQS,387,139
Eltham College Early Learning Centre,RESEARCH,3095,91,Exceeding NQS,388,114
Hurstbridge Preschool,HURSTBRIDGE,3099,30,Meeting NQS,389,158
Woodridge Preschool,ELTHAM,3095,66,Exceeding NQS,390,157
Sherbourne Preschool,MONTMORENCY,3094,30,Exceeding NQS,391,131
Ferguson Park Kindergarten,HURSTBRIDGE,3099,27,Meeting NQS,392,105
Eltham Woods Preschool,ELTHAM,3095,30,Exceeding NQS,393,193
Eltham Learning Centre for Children,ELTHAM,3095,41,Meeting NQS,394,112
Eltham Child Care Co-op Ltd,ELTHAM,3095,77,Exceeding NQS,395,191
Eltham Woods Child Care Centre Co-op,ELTHAM,3095,47,Exceeding NQS,396,167
Meruka Child Care Centre,ELTHAM,3095,50,Exceeding NQS,397,197
Goodstart Early Learning Lower Plenty,LOWER PLENTY,3093,120,Working Towards NQS,398,154
St Andrews Kindergarten,ABERFELDIE,3040,33,Exceeding NQS,399,185
Ascot Kindergarten,ASCOT VALE,3032,30,Meeting NQS,400,104
Coronation Kindergarten,ASCOT VALE,3032,30,Exceeding NQS,401,132
Ascot Vale Progress Kindergarten,ASCOT VALE WEST,3032,28,Exceeding NQS,402,163
Ave Maria Kindergarten,ABERFELDIE,3040,60,Exceeding NQS,403,109
Beaver Street Kindergarten,ESSENDON,3040,28,Exceeding NQS,404,188
Penleigh & Essendon Grammar School - Raleigh St Kindergarten,ESSENDON,3040,90,Exceeding NQS,405,142
Northwest Montessori Preschool,ESSENDON,3040,24,Meeting NQS,406,178
Strathmore Community Kindergarten,STRATHMORE,3041,30,Meeting NQS,407,150
Strathmore Heights Kindergarten,STRATHMORE,3041,30,Exceeding NQS,408,143
St Aidans Preschool,STRATHMORE,3041,28,Meeting NQS,409,145
Montgomery Park Kindergarten,ESSENDON,3040,30,Exceeding NQS,410,158
Wingate Avenue Childrens Co-op,ASCOT VALE,3032,62,Meeting NQS,411,181
Strathmore Children's Centre,STRATHMORE,3041,81,Exceeding NQS,412,100
Montgomery Park Children's Centre,ESSENDON,3040,85,Meeting NQS,413,100
North Essendon Kindergarten,ESSENDON NORTH,3041,28,Exceeding NQS,414,170
Hotham Hub Children's Centre,NORTH MELBOURNE,3051,78,Exceeding NQS,415,104
Hopetoun Early Years Centre,FLEMINGTON,3031,138,Exceeding NQS,416,194
Euroa Kindergarten,EUROA,3666,60,Meeting NQS,417,101
Sunrise Kindergarten and Long Day Care Centre,FITZROY NORTH,3068,22,Exceeding NQS,418,146
Isabel Henderson Kindergarten,FITZROY NORTH,3068,55,Exceeding NQS,419,149
Clifton Child Care Co-op,FITZROY NORTH,3068,27,Exceeding NQS,420,192
John Street Community Early Childhood Co-operative,FITZROY,3065,57,Exceeding NQS,421,193
East West Childcare,FITZROY,3065,25,Exceeding NQS,422,168
North Fitzroy Child Care Co-operative,FITZROY NORTH,3068,27,Exceeding NQS,423,135
Acacia Fitzroy Creche,FITZROY,3065,55,Meeting NQS,424,125
Kids on Queens Parade Childcare Centre,FITZROY NORTH,3068,60,Exceeding NQS,425,189
Princes Hill Kindergarten,CARLTON NORTH,3054,25,Meeting NQS,426,170
Lady Gowrie Child Centre,CARLTON NORTH,3054,77,Exceeding NQS,427,180
North Carlton Childrens Centre,CARLTON NORTH,3054,89,Meeting NQS,428,138
Dromana Preschool,DROMANA,3936,33,Meeting NQS,429,129
Rye Preschool,RYE,3941,29,Exceeding NQS,430,111
Sorrento Preschool,SORRENTO,3943,50,Meeting NQS,431,117
Tootgarook Preschool,TOOTGAROOK,3941,38,Meeting NQS,432,192
Flinders Preschool,FLINDERS,3929,23,Exceeding NQS,433,127
Red Hill Memorial Preschool,RED HILL,3937,25,Exceeding NQS,434,133
Waterfall Gully Preschool,ROSEBUD,3939,78,Exceeding NQS,435,101
Lyndel Child Care Centre,TOOTGAROOK,3941,79,Meeting NQS,436,191
Kingsville Kindergarten,WEST FOOTSCRAY,3012,26,Exceeding NQS,437,187
Merriwa Kindergarten,YARRAVILLE,3013,29,Exceeding NQS,438,125
South Kingsville Preschool,SOUTH KINGSVILLE,3015,30,Exceeding NQS,439,180
Angliss Children's Centre,FOOTSCRAY,3011,68,Meeting NQS,440,160
Saltwater Child Care Centre,FOOTSCRAY,3011,47,Exceeding NQS,441,146
Victoria University Children's Centre - Footscray Nicholson,FOOTSCRAY,3011,54,Exceeding NQS,442,195
Norfolk Street Child Care Centre,YARRAVILLE,3013,66,Meeting NQS,443,169
Brenbeal Children's Centre,FOOTSCRAY,3011,70,Exceeding NQS,444,100
Baden Powell Preschool,FRANKSTON,3199,28,Exceeding NQS,445,176
Frankston Preschool,FRANKSTON,3199,30,Exceeding NQS,446,131
Delacombe Park Preschool,FRANKSTON,3199,68,Meeting NQS,447,104
Paratea Preschool,FRANKSTON,3199,27,Exceeding NQS,448,122
Belvedere Park Preschool,SEAFORD,3198,28,Meeting NQS,449,107
Seaford Kindergarten,SEAFORD,3198,29,Meeting NQS,450,196
Riviera Preschool,SEAFORD NORTH,3198,26,Exceeding NQS,451,165
Seaford Heights Preschool,SEAFORD,3198,26,Exceeding NQS,452,150
Ballam Park Preschool,FRANKSTON,3199,27,Working Towards NQS,453,104
Wirilda Kindergarten,FRANKSTON NORTH,3200,58,Meeting NQS,454,193
Walkers Road Preschool,MOUNT ELIZA,3930,30,Exceeding NQS,455,110
Bayview Preschool,FRANKSTON,3199,28,Exceeding NQS,456,163
Bayside Childcare,FRANKSTON,3199,24,Working Towards NQS,457,128
Green Cottage Child Care,SEAFORD,3198,61,Meeting NQS,458,183
Erinwood Preschool,FRANKSTON,3199,56,Exceeding NQS,459,199
Kidding Around Childcare and Kindergarten,FRANKSTON,3199,34,Meeting NQS,460,171
Breakwater Kindergarten,BREAKWATER,3219,36,Exceeding NQS,461,197
Thomson Kindergarten,EAST GEELONG,3219,45,Meeting NQS,462,112
Normanby Street Preschool,EAST GEELONG,3219,36,Exceeding NQS,463,114
Geelong Children's Centre,EAST GEELONG,3219,120,Exceeding NQS,464,133
Geelong West Kindergarten,GEELONG WEST,3218,68,Exceeding NQS,465,140
Rix Street Kindergarten,HERNE HILL,3218,26,Exceeding NQS,466,188
Herne Hill Kindergarten,GEELONG NORTH,3215,58,Exceeding NQS,467,173
Macedon Kindergarten,MACEDON,3440,33,Exceeding NQS,468,167
Macedon Early Learning Centre,MACEDON,3440,51,Meeting NQS,469,168
Swinburne Avenue Children's Centre,GISBORNE,3437,60,Exceeding NQS,470,112
The Learning Sanctuary Gisborne,GISBORNE,3437,131,Meeting NQS,471,106
Boort Preschool,BOORT,3537,26,Meeting NQS,472,175
Nagambie Kindergarten & Early Childhood Services,NAGAMBIE,3608,69,Meeting NQS,473,166
Church Hill Kindergarten,HAMILTON,3300,24,Meeting NQS,474,188
Hamilton North Kindergarten,HAMILTON,3300,33,Meeting NQS,475,145
Mitchell Park Kindergarten,HAMILTON,3300,24,Meeting NQS,476,198
Robert Cochrane Kindergarten,HAWTHORN,3122,51,Exceeding NQS,477,199
West Hawthorn Preschool,HAWTHORN,3122,26,Exceeding NQS,478,135
Camberwell Baptist Church Kindergarten,HAWTHORN,3122,30,Exceeding NQS,479,148
Cara Armstrong Kindergarten,HAWTHORN EAST,3123,30,Meeting NQS,480,157
Auburn Kindergarten & Child Care Centre,HAWTHORN EAST,3123,50,Exceeding NQS,481,165
Swinburne Community Child Care,HAWTHORN,3122,35,Exceeding NQS,482,157
West Hawthorn Early Childhood Centre,HAWTHORN,3122,40,Exceeding NQS,483,130
Hawthorn Early Years,HAWTHORN,3122,155,Exceeding NQS,484,132
Hastings Kindergarten,HASTINGS,3915,30,Exceeding NQS,485,145
One Tree Defence Childcare Unit Cerberus,CRIB POINT,3919,54,Meeting NQS,486,166
Balnarring Preschool,BALNARRING,3926,54,Excellent,487,187
Baxter Kindergarten & Children's Centre,BAXTER,3911,54,Exceeding NQS,488,134
Somers Preschool,SOMERS,3927,25,Exceeding NQS,489,123
Tyabb Preschool,TYABB,3913,30,Exceeding NQS,490,137
Wagtail Cottage Early Childhood Care and Education,SOMERVILLE,3912,118,Meeting NQS,491,163
Blackscamp Preschool,SOMERVILLE,3912,60,Meeting NQS,492,104
Tyabb Village Children's Centre,TYABB,3913,42,Meeting NQS,493,126
Bittern Preschool,BITTERN,3918,24,Exceeding NQS,494,108
Westernport Child Care Centre,HASTINGS,3915,130,Meeting NQS,495,162
Queens Park Kindergarten,HEALESVILLE,3777,29,Exceeding NQS,496,133
Yarra Glen Preschool,YARRA GLEN,3775,29,Exceeding NQS,497,180
Haig Avenue Preschool,HEALESVILLE,3777,29,Exceeding NQS,498,135
Yarra Glen Early Learning Centre,YARRA GLEN,3775,60,Meeting NQS,499,160
Robyn Jane Children's Centre Inc,HEALESVILLE,3777,70,Exceeding NQS,500,188
Badger Creek Preschool,HEALESVILLE,3777,29,Exceeding NQS,501,158
Audrey Brooks Preschool,HEIDELBERG WEST,3081,50,Exceeding NQS,502,137
Ivanhoe Uniting Church Kindergarten - BUC,IVANHOE,3079,28,Meeting NQS,503,154
Yallambie Park Pre-school,YALLAMBIE,3085,56,Exceeding NQS,504,195
Interlaken Kindergarten,ROSANNA,3084,48,Meeting NQS,505,190
Rosanna Village Child Care Centre,ROSANNA,3084,63,Meeting NQS,506,190
Viewbank Preschool,VIEWBANK,3084,27,Exceeding NQS,507,184
Macleod Preschool Incorporated,MACLEOD,3085,51,Exceeding NQS,508,115
Winston Hills Preschool,VIEWBANK,3084,49,Exceeding NQS,509,147
Ivanhoe Children's Community Co-op,IVANHOE,3079,48,Meeting NQS,510,112
Cheeriokids Heidelberg,HEIDELBERG HEIGHTS,3081,40,Working Towards NQS,511,164
St Hellier Street Child Day Care,HEIDELBERG HEIGHTS,3081,41,Exceeding NQS,512,193
Austin Child Care Centre,HEIDELBERG,3084,76,Exceeding NQS,513,134
Skye Children's Co-op,MACLEOD,3085,44,Meeting NQS,514,141
Morobe Street Child Day Care Centre,HEIDELBERG,3084,59,Meeting NQS,515,106
Greensborough Road Early Learning & Kinder,MACLEOD,3085,99,Meeting NQS,516,139
Cobden & District Kindergarten,COBDEN,3266,24,Meeting NQS,517,182
Timboon & District Kindergarten,TIMBOON,3268,60,Meeting NQS,518,182
Bennett Road Kindergarten,HORSHAM,3400,29,Meeting NQS,519,188
Natimuk Road Kindergarten,HORSHAM,3400,30,Meeting NQS,520,173
Horsham Community Child Care Centre,HORSHAM,3400,64,Meeting NQS,521,100
Shine Bright Elmore Kindergarten,ELMORE,3558,24,Exceeding NQS,522,139
Shine Bright Epsom Kindergarten,EPSOM,3551,30,Exceeding NQS,523,143
Hopetoun Preschool,HOPETOUN,3396,27,Meeting NQS,524,130
Beulah Outreach Preschool,BEULAH,3395,20,Exceeding NQS,525,148
Airport West Kindergarten,AIRPORT WEST,3042,30,Exceeding NQS,526,102
Keilor Village Preschool,KEILOR,3036,30,Meeting NQS,527,148
Keilor East Kindergarten,KEILOR EAST,3033,30,Exceeding NQS,528,157
St Albans West Preschool,ST ALBANS,3021,30,Exceeding NQS,529,126
St Albans North Preschool,ST ALBANS NORTH,3021,33,Exceeding NQS,530,111
Keilor Park Preschool,KEILOR PARK,3042,33,Exceeding NQS,531,117
Lincolnville Preschool,KEILOR EAST,3033,30,Exceeding NQS,532,163
Dawson Street Preschool,TULLAMARINE,3043,31,Exceeding NQS,533,174
Milleara Gardens Kindergarten,KEILOR EAST,3033,30,Exceeding NQS,534,160
Kings Park Kindergarten,KINGS PARK,3021,63,Exceeding NQS,535,199
Keilor Gatehouse,KEILOR,3036,23,Exceeding NQS,536,128
St Albans East Preschool,ST ALBANS,3021,33,Meeting NQS,537,103
Keilor Downs Kindergarten,KEILOR DOWNS,3038,33,Exceeding NQS,538,135
Taylors Lakes Kindergarten,TAYLORS LAKES,3038,30,Exceeding NQS,539,142
Lady Nelson Early Learning and Child Care Centre,KEILOR DOWNS,3038,40,Meeting NQS,540,154
Airport West Early Learning Co-operative,AIRPORT WEST,3042,48,Meeting NQS,541,182
Remus Way Kindergarten,TAYLORS LAKES,3038,28,Meeting NQS,542,172
Remus Way Children's Centre,TAYLORS LAKES,3038,45,Exceeding NQS,543,186
Sydenham Kindergarten,SYDENHAM,3037,106,Meeting NQS,544,110
Delahey Children's Centre,DELAHEY,3037,42,Meeting NQS,545,173
Copperfields Preschool,DELAHEY,3037,60,Meeting NQS,546,170
Monmia Preschool,KEILOR DOWNS,3038,25,Exceeding NQS,547,169
Grace St Early Learning Centre,ST ALBANS,3021,91,Working Towards NQS,548,184
Oarsome Drive Childcare Centre,DELAHEY,3037,45,Meeting NQS,549,102
Davis Street Kindergarten,KEW,3101,56,Exceeding NQS,550,122
J J Mcmahon Memorial Kindergarten,KEW,3101,56,Exceeding NQS,551,151
Studley Park Kindergarten,KEW,3101,27,Meeting NQS,552,198
Glass Street Kindergarten Assoc Inc,KEW EAST,3102,25,Working Towards NQS,553,147
Ruyton Early Learning Kindergarten & Pre Prep,KEW,3101,81,Exceeding NQS,554,186
North Kew Kindergarten,KEW NORTH,3101,27,Exceeding NQS,555,187
Argyle Road Child Care Centre,KEW,3101,40,Meeting NQS,556,119
Belford Oaks Community Children's Centre,KEW,3101,35,Exceeding NQS,557,193
Peppercorn Early Learning Centre,KEW,3101,75,Meeting NQS,558,123
Carey Early Learning Centre Kew,KEW,3101,80,Exceeding NQS,559,146
Wallan Kindergarten,WALLAN,3756,60,Meeting NQS,560,187
Wandong Kindergarten,WANDONG,3758,56,Meeting NQS,561,141
Alchester Village Preschool,BORONIA,3155,30,Exceeding NQS,562,127
Cooinda Kindergarten,BORONIA WEST,3155,30,Exceeding NQS,563,189
Alexander Magit Kindergarten,FERNTREE GULLY,3156,29,Exceeding NQS,564,135
Alice Johnson Kindergarten,FERNTREE GULLY,3156,28,Exceeding NQS,565,194
Jacobs Early Learning Centre,ROWVILLE,3178,28,Working Towards NQS,566,101
Swinburne Children's Centre Wantirna,WANTIRNA SOUTH,3152,45,Exceeding NQS,567,118
Bena Angliss Kindergarten,FERNTREE GULLY,3156,30,Exceeding NQS,568,173
Wattleview Kindergarten,FERNTREE GULLY,3156,30,Exceeding NQS,569,141
F W Kerr Kindergarten,FERNTREE GULLY,3156,30,Exceeding NQS,570,178
Knoxfield Kindergarten,KNOXFIELD,3180,56,Exceeding NQS,571,136
West Gully Preschool,FERNTREE GULLY,3156,30,Exceeding NQS,572,147
Rowville Preschool,ROWVILLE,3178,66,Exceeding NQS,573,140
The Basin Preschool,THE BASIN,3154,30,Exceeding NQS,574,133
Kellbourne Heights Kindergarten & Child Care Centre,ROWVILLE,3178,60,Working Towards NQS,575,191
Haering Road Preschool,BORONIA,3155,30,Exceeding NQS,576,128
Mariemont Preschool,WANTIRNA SOUTH,3152,60,Exceeding NQS,577,152
Scoresby Village Childcare,SCORESBY,3179,45,Meeting NQS,578,133
Goodwin Estate Kindergarten,THE BASIN,3154,30,Exceeding NQS,579,157
Billoo Park Kindergarten,WANTIRNA,3152,29,Exceeding NQS,580,178
Berrabri Preschool,SCORESBY,3179,27,Meeting NQS,581,133
Templeton Orchards Preschool,WANTIRNA,3152,33,Meeting NQS,582,164
Riddell Road Preschool,WANTIRNA SOUTH,3152,33,Exceeding NQS,583,154
Windermere Reserve Preschool,FERNTREE GULLY,3156,33,Exceeding NQS,584,103
Flamingo Preschool,WANTIRNA SOUTH,3152,29,Exceeding NQS,585,160
Eildon Parade Preschool,ROWVILLE,3178,28,Meeting NQS,586,119
Park Ridge Preschool,ROWVILLE,3178,29,Exceeding NQS,587,116
Colchester Park Preschool,BORONIA,3155,33,Exceeding NQS,588,187
The Fields Preschool Centre,ROWVILLE,3178,27,Exceeding NQS,589,173
Amaroo Child Care Centre,FERNTREE GULLY,3156,100,Meeting NQS,590,180
Magic Garden Child Care Centre,FERNTREE GULLY,3156,39,Working Towards NQS,591,134
Taylor's Lane Preschool Centre,ROWVILLE,3178,25,Exceeding NQS,592,179
Murrindal Children and Family Centre,ROWVILLE,3178,66,Exceeding NQS,593,188
Liberty Family Centre,ROWVILLE,3178,30,Meeting NQS,594,154
Johnson and Friends Childcare & Kinder,FERNTREE GULLY,3156,53,Working Towards NQS,595,113
Inglewood Kindergarten,INGLEWOOD,3517,26,Working Towards NQS,596,154
Wedderburn Preschool,WEDDERBURN,3518,30,Meeting NQS,597,182
Loch & District Preschool Centre,LOCH,3945,30,Working Towards NQS,598,151
Poowong Kindergarten,POOWONG,3988,30,Exceeding NQS,599,115
Goroke Preschool,GOROKE,3412,25,Exceeding NQS,600,172
Kyabram Municipal Preschool,KYABRAM,3620,29,Meeting NQS,601,152
Unwin Street Preschool,KYABRAM,3620,61,Meeting NQS,602,195
Kyabram Community & Learning Centre,KYABRAM,3620,30,Meeting NQS,603,142
Lady Brooks Kindergarten,KYNETON,3444,66,Exceeding NQS,604,124
Trentham Early Learning,TRENTHAM,3458,27,Meeting NQS,605,186
Palm Grove Preschool,KILSYTH,3137,28,Exceeding NQS,606,104
Lilydale Preschool,LILYDALE,3140,28,Meeting NQS,607,158
Lilydale North Preschool,LILYDALE,3140,30,Exceeding NQS,608,113
Sarah Court Preschool,MONTROSE,3765,28,Exceeding NQS,609,195
Gray Court Preschool,MOOROOLBARK,3138,29,Exceeding NQS,610,159
Lancaster Preschool,MOOROOLBARK,3138,29,Exceeding NQS,611,166
Manchester Preschool,MOOROOLBARK,3138,30,Meeting NQS,612,160
Mooroolbark Early Childhood Education Centre,MOOROOLBARK,3138,55,Exceeding NQS,613,165
Mt Evelyn Memorial Preschool,MOUNT EVELYN,3796,24,Exceeding NQS,614,167
Wandin Preschool,WANDIN NORTH,3139,25,Exceeding NQS,615,154
Bimbadeen Preschool,MOOROOLBARK,3138,30,Meeting NQS,616,177
Seville Preschool,SEVILLE,3139,27,Meeting NQS,617,173
Coldstream Preschool,COLDSTREAM,3770,30,Exceeding NQS,618,186
Joy Avenue Kindergarten,MOUNT EVELYN,3796,30,Exceeding NQS,619,175
Aussie Kindies Early Learning Kilsyth,KILSYTH,3137,80,Meeting NQS,620,175
Rolling Hills Kindergarten,MOOROOLBARK,3138,25,Exceeding NQS,621,184
Lakeview Kindergarten & Childcare,LILYDALE,3140,38,Exceeding NQS,622,130
Como Park Child Care & Kindergarten,LILYDALE,3140,64,Exceeding NQS,623,100
Natural Wonders Early Learning,MOOROOLBARK,3138,38,Exceeding NQS,624,161
Heyfield Kindergarten,HEYFIELD,3858,30,Exceeding NQS,625,143
Maffra Queen Street Kindergarten & Occasional Care,MAFFRA,3860,30,Working Towards NQS,626,156
Glassford Kindergarten,MAFFRA,3860,58,Exceeding NQS,627,158
Briagolong Kindergarten & Occasional Care Centre,BRIAGOLONG,3860,37,Meeting NQS,628,185
Maldon Preschool Centre,MALDON,3463,26,Exceeding NQS,629,120
Malvern Memorial Kindergarten,ARMADALE,3143,26,Exceeding NQS,630,136
Gardiner Preschool Inc,GLEN IRIS,3146,50,Exceeding NQS,631,146
Ewing Kindergarten,MALVERN EAST,3145,44,Exceeding NQS,632,100
Sunnyside Kindergarten,MALVERN EAST,3145,56,Exceeding NQS,633,117
Samantha's Child Care and Kindergarten,GLEN IRIS,3146,67,Meeting NQS,634,185
Malvern Early Learning and Child Care Centre,ARMADALE,3143,35,Exceeding NQS,635,126
Malvern Day Nursery,MALVERN,3144,29,Meeting NQS,636,137
Little St Margarets,MALVERN,3144,51,Exceeding NQS,637,121
Little Paddington Child Care Centre and Kindergarten,MALVERN EAST,3145,60,Meeting NQS,638,129
Chabad House of Malvern/Toorak,ARMADALE,3143,80,Exceeding NQS,639,117
Shine Bright Kangaroo Flat Kindergarten,KANGAROO FLAT,3555,30,Exceeding NQS,640,155
Shine Bright Helm Street Kindergarten,KANGAROO FLAT,3555,51,Exceeding NQS,641,160
A G Leech Kindergarten,MARYBOROUGH,3465,33,Working Towards NQS,642,102
Californian Gully Kindergarten,MARYBOROUGH,3465,29,Meeting NQS,643,192
T L Stone Memorial Kindergarten,MARYBOROUGH,3465,30,Exceeding NQS,644,113
Shine Bright Heathcote Kindergarten,HEATHCOTE,3523,24,Exceeding NQS,645,113
Queensberry Childrens Centre,CARLTON,3053,104,Exceeding NQS,646,173
Powlett Reserve Children's Centre,EAST MELBOURNE,3002,51,Exceeding NQS,647,113
St Brendan's Kindergarten,FLEMINGTON,3031,29,Meeting NQS,648,120
Kensington Community Children's Centre,KENSINGTON,3031,140,Exceeding NQS,649,100
St Mary's Kindergarten,NORTH MELBOURNE,3051,50,Exceeding NQS,650,135
Fawkner Park Children's Centre,SOUTH YARRA,3141,74,Exceeding NQS,651,181
Kids on Collins,MELBOURNE,3000,208,Meeting NQS,652,195
Christ Church Grammar Kindergarten,SOUTH YARRA,3141,97,Exceeding NQS,653,176
Wimble Street Child Care Co-op,PARKVILLE,3052,31,Exceeding NQS,654,140
Flemington Child Care Co-operative,FLEMINGTON,3031,37,Working Towards NQS,655,187
